ID,imputed_columns,imputation_type,timestamp
A-412961,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4129698,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4129714,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-412973,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-412975,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4129766,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-412994,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413000,Visibility(mi),Numeric,2026-04-26T16:00:52.201662Z
A-413003,Visibility(mi),Numeric,2026-04-26T16:00:52.201662Z
A-413004,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-413006,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-413008,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413010,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413011,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413012,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4130128,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4130148,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-413015,"Temperature(F), Humidity(%), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-413018,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413020,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-413024,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413025,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413028,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413030,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413031,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413033,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413040,Humidity(%),Numeric,2026-04-26T16:00:52.201662Z
A-413045,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413046,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413054,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413055,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4130619,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-413063,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413073,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413078,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413096,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4131012,"Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4131116,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4131275,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-413138,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413151,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413153,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4131998,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413215,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4132156,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-413216,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4132449,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4132549,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413256,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4132574,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4132578,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-413258,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4132996,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4133251,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4133424,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-413346,Humidity(%),Numeric,2026-04-26T16:00:52.201662Z
A-4133481,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4133484,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4133653,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413368,Humidity(%),Numeric,2026-04-26T16:00:52.201662Z
A-4133994,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4134072,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4134089,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-413432,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-413471,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413482,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413488,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413501,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-413515,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4135318,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4135793,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4135956,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4136484,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4137184,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4137579,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4137624,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4137630,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4137919,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4138167,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4138462,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4139562,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4139563,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4140029,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4140326,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4140526,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4140615,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4140631,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4140642,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4140907,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4140919,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4141010,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4141011,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4141012,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4141117,Visibility(mi),Numeric,2026-04-26T16:00:52.201662Z
A-4141305,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4141536,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4141697,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4141758,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4142103,"Temperature(F), Humidity(%), Pressure(in), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4142148,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4142382,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4142449,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4142698,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4143451,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4143606,Visibility(mi),Numeric,2026-04-26T16:00:52.201662Z
A-4143669,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4143701,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4144122,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4144216,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4144603,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4144698,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4145231,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4145234,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4145336,Humidity(%),Numeric,2026-04-26T16:00:52.201662Z
A-4145728,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4145963,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4146328,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4146576,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4146977,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4147138,Visibility(mi),Numeric,2026-04-26T16:00:52.201662Z
A-4147139,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4147221,Visibility(mi),Numeric,2026-04-26T16:00:52.201662Z
A-4147430,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4147783,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4148284,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4148364,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4148749,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4148931,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4149451,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4149599,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4149954,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4150265,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4150587,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4150607,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4150652,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4151245,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4151365,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4151602,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4151707,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4152057,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4152090,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4152679,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4153123,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4153233,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4153423,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4153545,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4153817,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4153831,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4154246,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4154456,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4154717,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4154838,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4154934,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4155515,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4155730,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4155824,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4155926,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4155984,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4156151,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4156620,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4156752,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4156957,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4157104,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4157186,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4157779,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4158248,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4158343,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4158652,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4159052,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4159263,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4159276,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4159281,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4159803,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4159848,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4160257,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4160788,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4161189,Humidity(%),Numeric,2026-04-26T16:00:52.201662Z
A-4161451,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4161452,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4161493,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4161529,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4161608,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4161702,Visibility(mi),Numeric,2026-04-26T16:00:52.201662Z
A-4162039,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4162133,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4162221,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4162530,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4162560,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4162612,"Temperature(F), Humidity(%), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4162646,Humidity(%),Numeric,2026-04-26T16:00:52.201662Z
A-4162710,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4162881,Humidity(%),Numeric,2026-04-26T16:00:52.201662Z
A-4163738,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4163754,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4163918,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4164016,"Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4164066,Humidity(%),Numeric,2026-04-26T16:00:52.201662Z
A-4164078,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4164146,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4164193,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4164893,Visibility(mi),Numeric,2026-04-26T16:00:52.201662Z
A-4165230,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4165289,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4165599,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4166054,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4166060,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4166079,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4166151,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4166450,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4166533,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4166555,"Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4166732,Pressure(in),Numeric,2026-04-26T16:00:52.201662Z
A-4167098,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4167311,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4167542,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4167556,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4167664,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4168106,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4168384,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4168393,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4168629,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4168844,Visibility(mi),Numeric,2026-04-26T16:00:52.201662Z
A-4168920,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4169265,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4169530,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4169606,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4169737,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4169764,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4171022,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4171468,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4171478,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4171677,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4171765,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4171928,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4172098,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4172677,Visibility(mi),Numeric,2026-04-26T16:00:52.201662Z
A-4172741,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4172951,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4173027,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4173181,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4173258,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4173393,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4173496,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4173865,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4173868,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4173912,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4174359,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4174758,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4174800,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4174801,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4174862,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4175181,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4175517,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4175655,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4175768,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4175779,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4175805,Visibility(mi),Numeric,2026-04-26T16:00:52.201662Z
A-4176428,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4177004,"Temperature(F), Humidity(%), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4177062,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4177618,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4177745,"Temperature(F), Humidity(%), Pressure(in)",Numeric,2026-04-26T16:00:52.201662Z
A-4177779,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4177850,"Temperature(F), Humidity(%), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4178174,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4178333,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4179196,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4179295,"Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4179296,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4179381,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4179404,Wind_Speed(mph),Numeric,2026-04-26T16:00:52.201662Z
A-4179720,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4180093,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4180756,Pressure(in),Numeric,2026-04-26T16:00:52.201662Z
A-4180837,"Temperature(F), Humidity(%), Pressure(in), Visibility(mi), Wind_Speed(mph)",Numeric,2026-04-26T16:00:52.201662Z
A-4180838,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
A-4180913,"Temperature(F), Humidity(%)",Numeric,2026-04-26T16:00:52.201662Z
